1.470939999999999914e+00 1.045854630000000035e-01 2.808498931845643369e+02 3.965504569072864172e+01 2.411948474938356526e+02
1.472624574290483990e+00 6.159665871404798598e-02 3.078747792786201671e+02 4.342080477163683128e+01 2.644539745069833998e+02
1.474309148580968287e+00 5.335340954014252540e-02 3.374334498910466777e+02 4.754337868286951618e+01 2.898900712081771758e+02
1.475993722871452363e+00 7.307620169781117725e-02 3.697628527049719196e+02 5.205631220822778005e+01 3.177065404967441395e+02
1.477678297161936438e+00 7.269112210694946008e-02 4.051219457917069917e+02 5.699621888960255234e+01 3.481257269021044181e+02
1.479362871452420514e+00 8.876444845503550507e-02 4.437936945435542384e+02 6.240303467863525100e+01 3.813906598649189732e+02
1.481047445742904811e+00 7.887540063020268000e-02 4.860872346884871149e+02 6.832028373881544780e+01 4.177669509496716387e+02
1.482732020033388887e+00 7.776186293445751241e-02 5.323402103626598318e+02 7.479535383258745185e+01 4.575448565300723658e+02
1.484416594323872962e+00 8.763121769743439926e-02 5.829212950292112509e+02 8.187977734576791988e+01 5.010415176834433169e+02
1.486101168614357260e+00 9.383611142041040076e-02 6.382329011218558890e+02 8.962951214997856653e+01 5.486033889718772798e+02
1.487785742904841335e+00 1.006408546329636416e-01 6.987140814147372794e+02 9.810521404416373059e+01 6.006088673705735346e+02
1.489470317195325411e+00 1.081169581830950660e-01 7.648436209612585799e+02 1.073724892738708405e+02 6.574711316873878104e+02
1.491154891485809486e+00 1.128223954520862354e-01 8.371433126027885692e+02 1.175021113846931797e+02 7.196412012180952615e+02
1.492839465776293784e+00 1.259198935140401487e-01 9.161814010166170874e+02 1.285701811585151688e+02 7.876112198581020039e+02
1.494524040066777859e+00 1.430348324800598814e-01 1.002576169418906034e+03 1.406582012893873355e+02 8.619179681295186128e+02
1.496208614357261935e+00 1.405478008885360786e-01 1.096999628585696200e+03 1.538530284093652085e+02 9.431466001763309350e+02
1.497893188647746232e+00 1.424501315796840306e-01 1.200181248866373153e+03 1.682466536594590423e+02 1.031934595206914082e+03
1.499577762938230308e+00 1.417144998693209146e-01 1.312911651239125831e+03 1.839357487851119686e+02 1.128975902454013976e+03
1.501262337228714383e+00 1.529424652640568316e-01 1.436046141950100491e+03 2.010208973199850675e+02 1.235025244630115594e+03
1.502946911519198681e+00 1.625802359597402214e-01 1.570507935548844898e+03 2.196054095321690056e+02 1.350902526016675893e+03
1.504631485809682756e+00 1.874294600372036768e-01 1.717290861868445745e+03 2.397935954498708782e+02 1.477497266418574782e+03
1.506316060100166832e+00 2.070789747650441104e-01 1.877461292619466121e+03 2.616883429929827685e+02 1.615772949626483523e+03
1.508000634390650907e+00 2.079326949896209975e-01 2.052158952273598516e+03 2.853878194476665158e+02 1.766771132825932227e+03
1.509685208681135205e+00 2.243838476554898542e-01 2.242596196422549838e+03 3.109810871057554778e+02 1.931615109316794360e+03
1.511369782971619280e+00 2.487581876333512798e-01 2.450055251311463962e+03 3.385424028838932600e+02 2.111512848427570589e+03
1.513054357262103355e+00 2.712629721773223701e-01 2.675882816181304861e+03 3.681239652401769717e+02 2.307758850941128003e+03
1.514738931552587653e+00 2.936612228655595680e-01 2.921481344994144365e+03 3.997468918761322243e+02 2.521734453118012425e+03
1.516423505843071728e+00 3.125758260234979269e-01 3.188296261108533599e+03 4.333902755949673633e+02 2.754905985513566065e+03
1.518108080133555804e+00 3.252749056040166176e-01 3.477798338978733682e+03 4.689782953841130393e+02 3.008820043594620529e+03
1.519792654424039879e+00 3.530120762971602488e-01 3.791460538690098019e+03 5.063655810943148481e+02 3.285094957595782944e+03
1.521477228714524177e+00 3.784152924367951143e-01 4.130728733693731556e+03 5.453213683014849948e+02 3.585407365392246902e+03
1.523161803005008252e+00 4.103212655256884833e-01 4.496986058814651187e+03 5.855134512947665826e+02 3.911472607519885059e+03
1.524846377295492328e+00 4.360644825899525068e-01 4.891511040539894566e+03 6.264935395277997259e+02 4.265017501012094726e+03
1.526530951585976625e+00 4.615481991111113347e-01 5.315430241517356080e+03 6.676862960715410509e+02 4.647743945445814461e+03
1.528215525876460701e+00 4.969627198712116556e-01 5.769666795759950219e+03 7.083849706826281363e+02 5.061281825077321628e+03
1.529900100166944776e+00 5.398865310134925988e-01 6.254886811303177637e+03 7.477569414885998640e+02 5.507129869814576523e+03
1.531584674457429074e+00 5.826630538835251283e-01 6.771446004183493642e+03 7.848623856398295402e+02 5.986583618543663761e+03
1.533269248747913149e+00 6.244856783818802937e-01 7.319338927461218191e+03 8.186884321401594207e+02 6.500650495321059680e+03
1.534953823038397225e+00 6.704483318023194416e-01 7.898152679131336299e+03 8.481993213164569170e+02 7.049953357814878473e+03
1.536638397328881300e+00 7.132045172179215520e-01 8.507026112270856174e+03 8.724003519673511846e+02 7.634625760303504649e+03
1.538322971619365598e+00 7.668316559325559778e-01 9.144614695429234416e+03 8.904101473471172312e+02 8.254204548082117981e+03
1.540007545909849673e+00 8.198532420563218182e-01 9.809060868543059769e+03 9.015328003434497077e+02 8.907528068199611880e+03
1.541692120200333749e+00 8.756203618414944989e-01 1.049797059196633199e+04 9.053197548505163468e+02 9.592650837115816103e+03
1.543376694490818046e+00 9.376257686143484316e-01 1.120839899955617511e+04 9.016116744506369969e+02 1.030678732510553891e+04
1.545061268781302122e+00 1.000614565690522539e+00 1.193685113331366847e+04 8.905533024676145715e+02 1.104629783084605333e+04
1.546745843071786197e+00 1.063281882387403066e+00 1.267930638944062048e+04 8.725788905173685635e+02 1.180672749892325010e+04
1.548430417362270273e+00 1.130589951152273454e+00 1.343127592663633914e+04 8.483709517056324785e+02 1.258290497493070689e+04
1.550114991652754570e+00 1.204178734928795791e+00 1.418789967216833429e+04 8.187994507729210909e+02 1.336910022139541434e+04
1.551799565943238646e+00 1.278466161782068733e+00 1.494408365063903875e+04 7.848509963107245540e+02 1.415923265432831613e+04
1.553484140233722721e+00 1.350862950496716453e+00 1.569467049867505557e+04 7.475577859985345412e+02 1.494711271267652046e+04
1.555168714524207019e+00 1.425632487840957197e+00 1.643462853328003985e+04 7.079343409033331227e+02 1.572669419237670627e+04
1.556853288814691094e+00 1.499342377434760065e+00 1.715923997035854700e+04 6.669272634130803681e+02 1.649231270694546402e+04
1.558537863105175170e+00 1.574856279866719611e+00 1.786426828480700715e+04 6.253802497230680046e+02 1.723888803508393903e+04
1.560222437395659245e+00 1.655289479411051978e+00 1.854608828247252313e+04 5.840140508159993260e+02 1.796207423165652290e+04
1.561907011686143543e+00 1.736730040480930048e+00 1.920176894913853539e+04 5.434193450155203209e+02 1.865834960412301371e+04
1.563591585976627618e+00 1.803123439289888941e+00 1.982910662689996025e+04 5.040596028491464153e+02 1.932504702405081480e+04
1.565276160267111694e+00 1.873410179581921575e+00 2.042661271472629596e+04 4.662808421255265898e+02 1.996033187260077102e+04
1.566960734557595991e+00 1.941003264433889486e+00 2.099346470437531025e+04 4.303254599644488962e+02 2.056313924441085692e+04
1.568645308848080067e+00 2.010717208945091983e+00 2.152943155966686754e+04 3.963478652681372409e+02 2.113308369439873059e+04
1.570329883138564142e+00 2.083115465722891191e+00 2.203478450534231888e+04 3.644302446045157922e+02 2.167035426073780036e+04
1.572014457429048218e+00 2.152539878049221311e+00 2.251020285737818631e+04 3.345973630414345052e+02 2.217560549433675260e+04
1.573699031719532515e+00 2.210055179005069981e+00 2.295668232123680718e+04 3.068297706610027262e+02 2.264985255057580798e+04
1.575383606010016591e+00 2.274295235316960984e+00 2.337545080985325694e+04 2.810751373112305487e+02 2.309437567254202804e+04
1.577068180300500666e+00 2.326571118138619276e+00 2.376789468926836344e+04 2.572576794939975571e+02 2.351063700977436383e+04
1.578752754590984964e+00 2.372796492672588631e+00 2.413549664849644978e+04 2.352857931575337886e+02 2.390021085533891528e+04
1.580437328881469039e+00 2.418486027683091510e+00 2.447978516226398642e+04 2.150580870332888708e+02 2.426472707523069766e+04
1.582121903171953115e+00 2.465677689138731754e+00 2.480229472841881216e+04 1.964680439903983995e+02 2.460582668442841168e+04
1.583806477462437412e+00 2.512649732551263781e+00 2.510453563008270794e+04 1.794075398713644915e+02 2.492512809021134308e+04
1.585491051752921488e+00 2.559516231565004851e+00 2.538797180013305842e+04 1.637694333270474090e+02 2.522420236680601374e+04
1.587175626043405563e+00 2.594241343715287584e+00 2.565400536572480269e+04 1.494494152945579799e+02 2.550455595043024368e+04
1.588860200333889638e+00 2.623713307438684694e+00 2.590396655403863406e+04 1.363472788212726527e+02 2.576761927521735561e+04
1.590544774624373936e+00 2.653730912320567903e+00 2.613910779665028895e+04 1.243677424624323038e+02 2.601474005418785600e+04
